antithrombin	antitrombin
antitoxic	antitoksik
antitoxin	antitoksin
antitragus	antitragus
antitrismus	antitrismus
antituberculin	antitüberkülin
antituberculotic	antitüberküloz
antitussive	antitussif
antiviral	antiviral
antrectomy	antrektomi
antritis	antrit
antrocele	antrosel
antrostomy	antrostomi
antrotomy	antrotomi
antrotympanitis	antrotimpanit
antrum	antrum
anuclear	anükleer
anuria	anüri
anus	anüs
anxiety	anksiyete
anxiety state	anksiyete hali
anxious	anksiyöz
aorta	aort
aortic	aortik
aortic aneurysm	aort anevrizması
aortic arch	aort kavisi
aortic atresia	aortik atrezi
aortic regurgitation	aort yetersizliği
aortic stenosis	aort darlığı
aortitis	aortit
aortogram	aortogram
aortography	aortografi
aortopulmonary	aortopulmoner
aortotomy	aortotomi
apathetic	apatetik
apathism	apatizm
apathy	apati
apepsia	apepsi
aperient	laksatif
apertura	apertura
aperture	açıklık
apex	apeks
apex beat	apeks atımı
apgar score	apgar skoru
aphagia	afaji
aphakia	afaki
aphasia	afazi
aphonia	afoni
aphrodisiac	afrodizyak
aphtha	aft
aphthous	aftöz
aphthous stomatitis	aftöz stomatit
apical	apikal
apivorous	arıobur
aplasia	aplazi
aplastic	aplastik
aplastic anemia	aplastik anemi
apnea	apne
apneic	apneik
apneic period	apne atağı
apocrine	apokrin
apoenzyme	apoenzim
apolar	apolar
apomorphine	apomorfin
aponeurosis	aponevroz
apophysis	apofiz
apoplexy	apopleksi
apparatus	aygıt
appease	yatıştır
appendectomy	apandektomi
appendicitis	apandisit
appendicular abscess	apendiks apsesi
appendix	uzantı
appetizing	iştah açıcı
applanation	applanation
applaud	alkışla
applicator	aplikatör
apportion	paylaştırım
apposition	yaklaştırma
apraxia	apraksi
apyretic	apiretik
aqueduct	kanal
aqueous	sulu
arachnodactyly	araknodaktili
arachnoid	araknoid
arachnoidea	örümcek ailesi
arachnoiditis	araknoidit
arachnophobia	araknofobi
araphia	arafi
arbitrary	göreli
arbor	ağaç
arbor vitae	arbor vitae
arborization	arborizasyon
arbovirus	arbovirüs
arc	ark
arch	ark
arcuate	kavisli
arcus	ark
arcus aortae	arkus aorta
ardeidae	balıkçılgiller familyası
ardent	hararetli
ardous	güç
areflexia	arefleksi
areola	areola
argentaffinoma	argentafinoma
arginase	arginaz
arginine	arginin
argon	argon
arid	cansız
aromatic	aromatik
arrhenoblastoma	arenoblastom
arrhythmic	aritmik
arrhytmia	aritmi
arsenic	arsenik
artefact	artefakt
arter	arter
arterial	arteriyel
arterialize	kirli kanı temizle
arteriectomy	arteriyektomi
arteriocapillar	arteriyokapiller
arteriogram	arteriyogram
arteriography	arteriyografi
arteriolar	arteriyoler
arteriole	arteriyol
arteriolosclerosis	arteriyoloskleroz
arterioplasty	arteriyoplasti
arteriorrhagia	arteriyoraji
arteriorrhaphy	arteriyorafi
arteriosclerosis	arteriyoskleroz
arteriospasm	arteriyospazm
arteriostenosis	arteriyostenoz
arteriosus	arteriosus
arteriotomy	arteriyotomi
arteriovenous	arteriovenöz
arteriovenous anastomosis	arteriovenöz anastomoz
arteriovenous aneurysm	arteriovenöz anevrizma
arteritis	arterit
artery	arter
arthralgia	artralji
arthritis	artrit
arthrocele	artrosel
arthrodesis	artrodez
arthroedema	artroödem
arthrography	artrografi
arthrogryposis	artrogripozis
arthrolysis	artroliz
arthromeningitis	sinovit
arthrometer	artrometre
arthropathy	artropati
arthroplasty	artroplasti
arthropod	artropod
arthrosclerosis	artroskleroz
arthroscope	artroskop
arthroscopy	artroskopi
arthrosis	artroz
arthrostomy	artrostomi
arthrosynovitis	artrosinovit
arthrotomy	artrotomi
articular	eklemsel
articulate	ifade et
articulation	artikülasyon
artifact	artefakt
artificial	yapay
artificial abortion	istemli abortus
artificial eye	takma göz
artificial respiration	yapay solunum
artiodactyla	çift parlılar
arytenoid	aritenoid
arytenoidectomy	aritenoidektomi
arytenoiditis	aritenoidit
asbestos	asbest
asbestosis	asbestozis
ascariasis	askariyazis
ascaricide	askarisid
ascaris	askaris
ascaris lumbricoides	ascaris lumbricoides
ascites	asit
ascorbic acid	askorbik asit
ascribable	bağlanabilir
ascribe	atfet
asepsis	asepsi
aseptic	aseptik
asexual	aseksüel
asocial	asosyal
aspergilloma	aspergillom
aspergillosis	aspergillozis
aspergillus	aspergillus
aspermia	aspermi
asphyxia	asfiksi
asphyxia neonatorum	neonatal asfiksi
aspirate	aspire et
aspiration	aspirasyon
aspiration biopsy	aspirasyon biyopsisi
aspiration pneumonia	aspirasyon pnömonisi
aspirator	aspiratör
aspire	heveslen
aspirin	aspirin
asporogenic	sporsuz
asporous	sporsuz
assimilation	asimilasyon
astasia	astazi
asterion	asterion
asteroid	asteroid
asthenia	asteni
asthenic	astenik
asthenopia	astenopi
asthenopic	astenopik
asthma	astım
asthmatic	astmatik
astigmatic	astigmatik
astigmatism	astigmatizm
astigmatometer	astigmatometre
astragalus	talus
astragamectomy	astragamektomi
astraphobia	astrafobi
astringent	kanamayı durdururcu
astroblast	astroblast
astroblastoma	astroblastom
astrocyte	astrosit
astrocytoma	astrositom
astrology	astroloji
astyphia	astifi
asuage	hafifletme
asvd therapy	adriamysin, bleomycin, vinblastin ve decarbazin tedavisi
asymmetry	asimetri
asymptomatic	asemptomatik
asynclitism	asinklitizm
asynechia	asineşi
asynergy	asinerji
asystole	asistoli
atactic	ataksik
ataraxia	ataraksi
atavism	atavizm
ataxia	ataksi
ataxic	ataksik
ataxy	ataksi
atelectasia	atelektazi
atelectasis	atelektazi
atheroma	aterom
atheromatosis	ateromatozis
atheromatous	ateromatöz
atheromatous plaque	ateromatöz plak
atherosclerosis	ateroskleroz
athetoid	atetoid
athetosis	atetoz
atlantoaxial	atlantoaksial
atlas	atlas
atmosphere	atmosfer
atom	atom
atomizer	atomizer
atonic	atonik
atony	atoni
atopic	atopik
atopy	atopi
atremia	atremi
atresia	atrezi
atresia ani	anal atrezi
atresic	atrezik
atrial	atriyal
atrial septal defect	atrial septal defekt
atrioventricular	atriyoventriküler
atrium	atriyum
atrophic	atrofik
atrophy	atrofi
atropine	atropin
atropine sulfate	atropin sülfat
attack	v.saldır:n.kriz
attack rate	yayılma hızı
atypia	atipi
atypical	atipik
auburn	kumral
audible	işitilebilir
audiogram	odiogram
audiology	odioloji
audiometer	odiometre
audiometry	odiometri
audiovisual	odiovizüel
auditory	işitsel
auditory agnosia	işitsel agnozi
auditory apparatus	işitme organı
auerbach's plexus	auerbach pleksusu
aura	aura
aural	aural
auricle	aurikula
auricular	auriküler
auriculoventricular	aurioventriküler
aurotherapy	auroterapi
auscultation	oskültasyon
auscultatory	oskültatuar
autism	otizm
autistic	otistik
autoagglutination	otoaglutinasyon
autoagglutinin	otoaglutinin
autoanalysis	otoanaliz
autoantibody	otoantikor
autoantigen	otoantijen
autoclave	otoklav
autograft	otogreft
autoimmune	otoimmün
autoimmunity	otoimmünite
autoinfection	otoenfeksiyon
autoinoculation	otoinokülasyon
autokeratoplasty	otokeratoplasti
autolysis	otoliz
automasia	otomazi
automatic action	otomatik hareket
automaticity	otomatisite
autonomic	otonom
autonomic nervous system	otonom sinir sistemi
autonomy	otonomi
autoplasty	otoplasti
autopsy	otopsi
autosomal	otozomal
autosome	otozom
autotherapy	ototerapi
autotransfusion	ototransfüzyon
autotransplantation	ototransplantasyon
avascular	avasküler
aversion	aversiyon
aves	kuşlar
avirulent	avirulan
avitaminosis	avitaminoz
avoidance	kaçınma
axanthopsia	aksantopsi
axial	aksiyel
axilla	aksilla
axillary	aksiller
axillary abscess	aksiller apse
axipetal	aksipetal
axolotl	dağ göllerinde yaşayan balık türü
axon	sinir uyarılarının ileriye iletilmesi
azoic	azoik
azoospermia	azoospermi
azote	azot
azotemia	azotemi
azygos	azigos
babesiosis	babesiosis
babinski's phenomenon	babinski refleksi
babinski's reflex	babinski refleksi
babinski's sign	babinski belirtisi
bacillus	basil
bacillus anthracis	bacillus anthracis
bacitracin	basitrasin
back bone	omurga
backache	sırt ağrısı
backbone	omurga
backflow	geriakım
bacteremia	bakteremi
bacteri	bakteri
bacterial	bakteriyel
bacterial peritonitis	bakteriyel peritonit
bacterial plaque	bakteri plağı
bactericid	bakterisid
bacterid	bakterid
bacteriemia	bakteremi
bacteriform	bakteri şeklinde
bacteriogenic	bakteriyojen
bacterioid	bakterimsi
bacteriologic	bakteriyolojik
bacteriological	bakteriyolojik
bacteriologist	bakteriyolog
bacteriology	bakteriyoloji
bacteriolysis	bakteriyoliz
bacteriophage	bakteriyofaj
bacteriophagia	bakteriyofaji
bacteriophobia	bakteriyofobi
bacteriophytoma	bakteriyofitom
bacterioscopy	bakteriyoskopi
bacteriosis	bakteriyoz
bacteriostasis	bakteriyostaz
bacteriostatic	bakteriyostatik
bacteriotoxin	bakteriyotoksin
bacteritropin	batkeriyotropin
bacterium	bakteri
bacteriuria	bakteriüri
bacteroid	bakterimsi
bacteruria	bakteriüri
bagassosis	bagasozis
balanitis	balanit
balanoplasty	balanoplasti
balanoposthitis	balanopostit
balanorrhea	balanore
balantidiasis	balantidiyazis
balloon tip	balon ucu
balloon tipped	balon uçlu
ballotement	balotman
balneotherapy	banyo tedavisi
bandage	sargı
barbiturate	barbitürat
barbituric acid	barbitürik asit
barbiturism	barbitürat intoksikasyonu
baritosis	baritozis
barium	baryum
barium enema	baryum lavmanı
barium sulphate	baryum sülfat
barotrauma	barotravma
barr body	barr cisimciği
barrier	bariyer
bartholinitis	bartolinit
bartholin's abscess	bartholin apsesi
bartonellosis	bartonelloz
basal	bazal
basal metabolic rate	bazal metabolizma hızı
basal metabolism	bazal metabolizma
basement membrane	bazal membran
basilar	baziler
basiloma	baziloma
basin	pelvis
basiotribe	baziyotrib
basiotripsy	baziyotripsi
basis cranii	kranyum tabanı
basket cell	file hücre
basocytopenia	bazositopeni
basocytosis	bazositoz
basophil	bazofil
basophil adenoma	bazofil adenom
basophile	bazofil
basophilic	bazofilik
basophilism	bazositoz
bathmotropic	batmotrop
battered child syndrome	hırpalanmış çocuk sendromu
bcg	bcg
bed sore	dekübitus ülseri
bed wetting	enürezis
bedpan	sürgü
bee hive	arı kovanı
behavior	davranış
behaviour	davranış
bence jones albumin	bence jones proteini
bence jones protein	bence jones proteini
beneficial	yararlı
benefit	v.yararlan:n.yarar
benign	benign
benignancy	benignite
benzathine penicillin	benzatin penisilin
benzene	benzen
benzidine	benzidin
benzocaine	benzocaine
benzylpenicillin	penisilin g
bereavement	mahrumiyet
beriberi	beriberi
berylliosis	berilyoz
beryllium	berilyum
beta	beta
bezoar	bezoar
bezold's abscess	bezold apsesi
bicarbonate	bikarbonat
biceps	biseps
biconcave	bikonkav
biconvex	bikonveks
bicuspid	biküspid
bifid spine	spina bifida
bifurcation	bifurkasyon
bigeminy	bigemine
biguanide	biguanid
bilateral	iki yanlı
bile	safra
bile pigment	safra pigmenti
bilharziasis	şistozomiyazis
biliary	biliyer
biliary abscess	biliyer apse
biliary calculus	safra taşı
biliary cirrhosis	biliyer siroz
biliary colic	biliyer kolik
biliary pigment	safra pigmenti
bilingual	iki dilli
bilirubin	bilirubin
bilirubinemia	bilirubinemi
bilirubinuria	bilirubinüri
biliverdin	biliverdin
bimanual	bimanuel
bimanual palpation	bimanuel palpasyon
bimanual percussion	bimanuel perküsyon
binocular	binoküler
biochemistry	biyokimya
biologic	biyolojik
biological	biyolojik
biology	biyoloji
biometrics	biyometri
biometry	biyometri
biomicroscope	biyomikroskop
biomicroscopy	biyomikroskopi
bionecrosis	doku ölümü
biophysics	biyofizik
biopsy	biyopsi
biostatistics	biyoistatistik
biosynthesis	biyosentez
biotin	biyotin
bipolar	bipolar
birth	doğum
birth canal	doğum kanalı
birth control	doğum kontrolü
birth rate	doğum oranı
birthmark	doğum lekesi
bisexual	biseksüel
bismuth	bizmut
bitter	acı
bitterling	acı balık
bivalent	iki değerli
black lemur	akumba
black plague	kara veba
black rhinoceros	afrika gergedanı
blackhead	komedon
bladder stone	mesane taşı
blast	blast
blastocele	blastosel
blastocyst	blastosist
blastocyte	blastosit
blastocytoma	blastositom
blastoderm	blastoderm
blastoma	blastom
blastomere	blastomer
blastomycosis	blastomikoz
blastula	blastula
bleb	kabarcık
bleeder	hemofilili
bleeding	kanama
blepharectomy	blefarektomi
blepharism	blefarizm
blepharitis	blefarit
blepharoadenitis	blefaradenit
blind spot	kör nokta
blister	vezikül
bloat	abdominal distansiyon
bloating	abdominal distansiyon
block	blok
blockade	blokaj
blood	kan
blood agar	kanlı agar
blood brain barrier	kan beyin bariyeri
blood circulation	kan dolaşımı
blood dyscrasia	kan diskrazisi
blood exchange	kan değişimi
blood plasma	kan plazması
blood platelet	trombosit
blood pressure	kan basıncı
blood smear	kan yayması
blood stream	kan dolaşımı
body axis	vücut ekseni
boiling point	kaynama noktası
boll	fronkül
bone abscess	kemik apsesi
bone age	kemik yaşı
bone marrow	kemik iliği
bonesetter	çıkıkçı
borderline case	sınır vaka
bordetella pertussis	bordetella pertussis
botryoid	botriyoid
botulin	botulin
botulism	botulizm
bougie	buji
bouillon	etsuyu
bovidae	boynuzlugiller
bowel	barsak
bowleg	genu varum
bowman's capsule	bowman kapsülü
brachial	brakiyal
brachiocephalic	brakiyosefalik
brachion	kol
brachycephalic	brakisefalik
brachycephaly	brakisefali
bradyarrhytmia	bradiaritmi
bradycardia	bradikardi
bradycardic	bradikardik
bradykinin	bradikinin
bradypnea	bradipne
brain abscess	beyin apsesi
brain drain	beyin göçü
brain mantle	beyin korteksi
brain stem	beyin sapı
brainstem	beyinsapı
branch	dal
braxton hicks's sign	braxton hicks kontraksiyonları
breath sound	solunum sesi
breathe	solu
breech presentation	makat prezantasyonu
bregma	ön fontanel
brink	eşik
broad ligament abscess	ligamentum latum apsesi
broad spectrum antibiotic	geniş spektrumlu antibiyotik
brodie's abscess	brodie apsesi
bromide	bromür
bronchial	bronşiyal
bronchial allergy	bronşiyal allerji
bronchial asthma	bronşiyal astım
bronchiectasis	bronşektazi
bronchiole	bronşiyol
bronchiolitis	bronşiyolit
bronchitis	bronşit
bronchoalveolar	bronkoalveoler
bronchoconstriction	bronkokonstrüksiyon
bronchoconstrictor	bronkokonstrüktör
bronchodilatation	bronkodilatasyon
bronchodilator	bronkodilatör
bronchogram	bronkogram
bronchography	bronkografi
bronchopneumonia	bronkopnömoni
bronchopulmonary	bronkopulmoner
bronchoscope	bronkoskop
bronchoscopy	bronkoskopi
bronchus	bronş
broth	etsuyu
brow	alın
brucella	brusella
brucellosis	bruselloz
brunt	darbe
brutal	kaba
brute	kaba
brute force	kaba kuvvet
buccal	bukkal
buccal absorption	bukkal absorpsiyon
buccal smear	bukkal smear
buffer	tampon
buggery	anal seks
bulbus	bulbus
bulimia	bulimia
bulla	bül
bullous	büllöz
bundle of his	his hüzmesi
buphtalmia	buftalmi
buphtalmos	buftalmi
buphtalmus	buftalmi
bursa	bursa
bursectomy	bursektomi
bursitis	bursit
butyric acid	bütirik asit
bypass	bypass
byssinosis	bisinozis
cachectic	kaşektik
cachet	kaşe
cachexia	kaşeksi
cacosmia	kakosmi
cadaveric rigidity	ölü sertliği
caffeine	kafein
calamine	kalamin
calciferol	kalsiferol
calciferous	kalsiyumlu
calcific	kalsifiye
calcification	kalsifikasyon
calcium	kalsiyum
caliber	çap
calorie	kalori
calory	kalori
calvarium	kalvaryum
calyx	kaliks
canal	kanal
cancer	kanser
cancerogenic	kanserojen
candida albicans	candida albicans
candidiasis	kandidiyazis
cannula	kanül
canthus	kantus
capacity	kapasite
capillaries	kılcal damarlar
capillarity	kapilarite
capillary	kapiler
caprice	kapris
capsitis	kapsitis
capsula	kapsül
capsule	kapsül
capsulectomy	kapsülektomi
capsulotomy	kapsülotomi
caput medusae	kaput meduza
car sickness	taşıt tutması
carbohydrate	karbonhidrat
carbolyc acid	fenol
carbon	karbon
carbon dioxide	karbondioksit
carbon monoxide	karbonmonoksit
carbonic acid	karbonik asit
carbonic anhydrase	karbonik anhidraz
carboxyhemoglobin	karboksihemoglobin
carboxyhemoglobinemia	karboksihemoglobinemi
carboxylase	karboksilaz
carbuncle	karbunkül
carcinoembryonic antigen	karsinoembriyojenik antijen
carcinogen	karsinojen
carcinogenesis	karsinogenez
carcinoid	karsinoid
carcinoma	karsinoma
carcinoma in situ	karsinoma in situ
carcinomatosis	karsinomatozis
carcinosarkoma	karsinosarkom
cardia	kardia
cardiac	kardiyak
cardiac albuminuria	kardiyak albuminüri
cardiac aneurysm	kardiyak anevrizma
cardiac arrest	kardiyak arrest
cardiac arrhythmia	kardiyak aritmi
cardiac massage	kalp masajı
cardiac output	kalp debisi
cardiac souffle	kardiyak üfürüm
cardiac standstill	kardiyak arrest
cardiectomy	kardiyektomi
cardinal	kardinal
cardiocentesis	kardiyosentez
cardiogenic	kardiyojenik
cardiogram	kardiyogram
cardiography	kardiyografi
cardiologist	kardiyolog
cardiology	kardiyoloji
cardiomegaly	kardiyomegali
cardiomyopathy	kardiyomiyopati
cardioplegia	kardiyopleji
cardiopulmonary	kardiyopulmoner
cardiotomy	kardiyotomi
cardiotonic	kardiyotonik
cardiotoxic	kardiyotoksik
cardiovascular	kardiyovasküler
carditis	kardit
carina	karena
carmine	karmen
carotene	karoten
carotenemia	karotenemi
carotenoid	karotenoid
carotid	karotis
carotid angioraphy	karotid anjiyografi
carpal	karpal
carpometacarpal	karpometakarpal
carpopedal	karpopedal
carpopedal spasm	karpopedal spazm
carrier	taşıyıcı
cartilage	kıkırdak
caruncle	karunkül
casease	kazeaz
casein	kazein
caseous	kazeöz
caseous abscess	kazeöz apse
castrate	kısırlaştır
castrated	v.kısırlaştır:adj.kısırlaştırılmış
catabolism	katabolizma
catabolite	yıkım ürünü
catalase	katalaz
catalepsy	katalepsi
cataleptic	kataleptik
catalyse	katalize et
catalysis	kataliz
catalyst	katalizör
catalytic	katalitik
catalytic action	katalitik etki
catalytic agent	katalitik madde
catalyzator	katalizör
catalyzer	katalizör
cataphasia	katafazi
cataphrenia	katafreni
cataphylaxis	katafilaksi
cataplasia	kataplazi
cataplectic attack	kataplektik nöbet
cataplexy	katapleksi
cataract	katarakt
cataractogenic	katarakt yapıcı
cataractous	kataraktlı
catarrhal	akıntılı
catatonia	katatoni
catatonic	katatonik
catatony	katatoni
catecholamine	katekolamin
category	kategori
catgut	katgüt
catgut suture	katgüt
cathartidae	yeni dünya akbabası
catheter	kateter
catheterization	kateterizasyon
cathode	katod
cation	katyon
cauda	kauda
caudal	kaudal
caudal anesthesia	kaudal anestezi
causative	nedensel
cause	v.neden olma:n.neden
cause effect relationship	neden sonuç ilişkisi
caustic	kostik
cauterization	koterizasyon
cauterize	koterize et
cautery	koter
cautious	ihtiyatlı
cavernous	kavernöz
cavitation	kavitasyon
cavity	kavite
cebidae	maymunlar familyası
cecal	çekal
cecitis	çekitis
cecostomy	çekostomi
cecotomy	çekotomi
cecum	çekum
celery	süratli
celiac	çölyak
cell	hücre
cell body	hücre gövdesi
cell division	hücre bölünmesi
cellula	küçük oda
cellular	sellüler
cellulose	selüloz
celom	sölom
cement	sement
centigrade	santigrad
centigram	santigram
centiliter	santilitre
centimeter	santimetre
central	santral
central amaurosis	santral amoroz
central nervous system	santral sinir sistemi
centrifugal	sentrifügal
centrifuge	santrifüj
centriole	sentriol
centripetal	sentripetal
centromere	sentromer
centroplasm	sentroplazma
centrosome	sentrozom
cepaea hortensis	bahçe salyangozu
cephalalgia	baş ağrısı
cephalhematoma	sefalhematom
cephalic	sefalik
cephalin	sefalin
cephalocaudal	sefalokaudal
cephalocele	sefalosel
